State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10,climate_state_abbr,climate_stations_used,state_ANN-TAVG-NORMAL,state_ANN-TMIN-NORMAL,state_ANN-TMAX-NORMAL,state_ANN-PRCP-NORMAL,em_FIPS,em_EPA_REGION,em_TOTAL_EMISSIONS_TON,em_POLLUTANT_COUNT,em_FACILITY_COUNT,em_TOP_POLLUTANT,em_TOP_POLLUTANT_EMISSIONS_TON,em_TOP_POLLUTANT_SHARE_PCT,em_TOP_FACILITY_TYPE,em_TOP_FACILITY_TYPE_EMISSIONS_TON,em_TOP_FACILITY,em_TOP_FACILITY_EMISSIONS_TON,health_heat_deaths_year,health_heat_related_deaths,health_heat_related_deaths_status,health_air_toxics_year,health_county_total_cancer_risk_per_million,health_county_pollutant_count,health_county_top_pollutant,health_county_top_pollutant_risk_per_million,health_state_mean_county_total_cancer_risk_per_million,health_state_max_county_total_cancer_risk_per_million,health_state_top_county_by_cancer_risk,health_state_top_county_cancer_risk_per_million,health_state_top_pollutant_statewide
California,Mono,2020,366,183,117,13,14,11,28,2088,224,51,0,0,0,331,35,CA,673,60.5508,48.0549,73.0492,22.2142,06051,9,66.292065,45,9,Carbon Monoxide,35.749121,53.93,Airport,44.169239,Mammoth Yosemite,27.251398,2020,128,reported,2019,9.6,7,Formaldehyde,6.1,21.5707,34.8,Sacramento,34.8,Formaldehyde
California,Monterey,2020,366,259,92,4,8,3,0,275,64,39,0,0,171,171,24,CA,673,60.5508,48.0549,73.0492,22.2142,06053,9,3513.685175,94,169,Carbon Monoxide,2287.862754,65.11,Electricity Generation via Combustion,2046.600377,"DYNEGY MOSS LANDING, LLC",1970.343864,2020,128,reported,2019,16.7,7,Formaldehyde,10.4,21.5707,34.8,Sacramento,34.8,Formaldehyde
California,Napa,2020,365,259,91,7,7,1,0,224,66,39,3,0,163,199,0,CA,673,60.5508,48.0549,73.0492,22.2142,06055,9,679.886796,81,312,Carbon Monoxide,274.87107,40.43,Unspecified,276.914509,Napa County,149.321688,2020,128,reported,2019,20.2,7,Formaldehyde,13.5,21.5707,34.8,Sacramento,34.8,Formaldehyde
California,Nevada,2020,366,223,111,15,11,6,0,277,91,46,0,0,173,193,0,CA,673,60.5508,48.0549,73.0492,22.2142,06057,9,281.440103,51,15,Carbon Monoxide,181.404446,64.46,Airport,196.109845,Truckee-Tahoe,107.087556,2020,128,reported,2019,22.5,7,Formaldehyde,16.1,21.5707,34.8,Sacramento,34.8,Formaldehyde
California,Orange,2020,366,118,207,28,11,2,0,218,108,56,0,4,153,207,2,CA,673,60.5508,48.0549,73.0492,22.2142,06059,9,5165.561067,105,208,Carbon Monoxide,2159.533139,41.81,Unspecified,1547.478111,JOHN WAYNE AIRPORT,1113.83308,2020,128,reported,2019,25.2,7,Formaldehyde,16.5,21.5707,34.8,Sacramento,34.8,Formaldehyde
California,Placer,2020,366,130,195,20,15,6,0,247,108,57,0,0,181,177,8,CA,673,60.5508,48.0549,73.0492,22.2142,06061,9,2546.01346,89,639,Carbon Monoxide,978.803726,38.44,Lumber/Sawmill,670.857035,SIERRA PACIFIC INDUSTRIES,670.857035,2020,128,reported,2019,30.6,7,Formaldehyde,20.2,21.5707,34.8,Sacramento,34.8,Formaldehyde
California,Plumas,2020,360,135,175,16,17,10,7,755,146,56,0,0,0,360,0,CA,673,60.5508,48.0549,73.0492,22.2142,06063,9,1987.53431,63,11,Carbon Monoxide,1381.469893,69.51,Lumber/Sawmill,1828.767922,SIERRA PACIFIC INDUSTRIES,1240.007758,2020,128,reported,2019,18.2,7,Formaldehyde,12.4,21.5707,34.8,Sacramento,34.8,Formaldehyde
California,Riverside,2020,366,42,179,98,36,9,2,584,159,87,0,0,211,124,31,CA,673,60.5508,48.0549,73.0492,22.2142,06065,9,5698.569718,108,193,Carbon Monoxide,1994.976799,35.01,Airport,1913.432737,SCG - BLYTHE,575.562859,2020,128,reported,2019,24.8,7,Formaldehyde,17.4,21.5707,34.8,Sacramento,34.8,Formaldehyde
California,Sacramento,2020,366,145,185,17,16,3,0,226,100,55,0,0,166,191,9,CA,673,60.5508,48.0549,73.0492,22.2142,06067,9,4222.906284,138,69,Carbon Monoxide,1942.733587,46.0,Airport,2154.154446,Sacramento Internationa,887.988134,2020,128,reported,2019,34.8,7,Formaldehyde,21.5,21.5707,34.8,Sacramento,34.8,Formaldehyde
California,San Benito,2020,366,271,78,8,9,0,0,174,68,41,0,0,241,117,8,CA,673,60.5508,48.0549,73.0492,22.2142,06069,9,412.54826,69,29,Carbon Monoxide,219.429631,53.19,Airport,214.987963,Hollister Muni,192.9602,2020,128,reported,2019,18.0,7,Formaldehyde,12.2,21.5707,34.8,Sacramento,34.8,Formaldehyde
California,San Bernardino,2020,366,33,170,76,69,18,0,236,185,93,0,6,219,128,13,CA,673,60.5508,48.0549,73.0492,22.2142,06071,9,30043.735639,143,1021,Nitrogen Oxides,8990.007972,29.92,Portland Cement Manufacturing,15488.306365,MITSUBISHI CEMENT - CUSHENBURY PLANT,6083.578868,2020,128,reported,2019,27.1,7,Formaldehyde,18.7,21.5707,34.8,Sacramento,34.8,Formaldehyde
California,San Diego,2020,366,33,284,35,14,0,0,192,108,74,0,0,100,263,3,CA,673,60.5508,48.0549,73.0492,22.2142,06073,9,12278.775119,109,265,Carbon Monoxide,4698.417915,38.26,Airport,4300.918904,OTAY LANDFILL,1750.573121,2020,128,reported,2019,24.1,7,Formaldehyde,15.1,21.5707,34.8,Sacramento,34.8,Formaldehyde
California,San Francisco,2020,366,227,131,3,4,1,0,223,67,42,0,5,118,243,0,CA,673,60.5508,48.0549,73.0492,22.2142,06075,9,932.566064,56,811,Carbon Monoxide,319.786301,34.29,Unspecified,684.819405,CALIFORNIA HIGHWAY PATROL,126.069815,2020,128,reported,2019,17.5,7,Formaldehyde,9.3,21.5707,34.8,Sacramento,34.8,Formaldehyde
California,San Joaquin,2020,366,162,173,16,13,2,0,215,97,54,0,0,129,223,14,CA,673,60.5508,48.0549,73.0492,22.2142,06077,9,4628.73473,123,1149,Volatile Organic Compounds,1434.790073,31.0,Unspecified,1708.960362,"FORWARD, INC. COMPOSTING FACILITY",291.731857,2020,128,reported,2019,23.8,7,Formaldehyde,16.1,21.5707,34.8,Sacramento,34.8,Formaldehyde
California,San Luis Obispo,2020,366,161,174,21,7,1,2,334,90,53,0,0,179,181,6,CA,673,60.5508,48.0549,73.0492,22.2142,06079,9,2897.106461,79,558,Carbon Monoxide,603.929219,20.85,Unspecified,1221.28981,"TORO ENERGY OF CALIFORNIA-SLO, LLC",515.302426,2020,128,reported,2019,15.5,7,Formaldehyde,10.6,21.5707,34.8,Sacramento,34.8,Formaldehyde
California,San Mateo,2020,366,257,99,5,5,0,0,199,64,37,0,11,136,219,0,CA,673,60.5508,48.0549,73.0492,22.2142,06081,9,5309.01322,84,1009,Carbon Monoxide,1948.167084,36.7,Airport,3087.865751,San Francisco Internati,2758.891019,2020,128,reported,2019,15.6,7,Formaldehyde,9.4,21.5707,34.8,Sacramento,34.8,Formaldehyde
California,Santa Barbara,2020,366,199,154,9,4,0,0,174,68,48,0,0,156,207,3,CA,673,60.5508,48.0549,73.0492,22.2142,06083,9,3777.533608,91,575,Carbon Monoxide,1369.245993,36.25,Unspecified,1686.496554,ORCUTT HILL IC ENGINES,353.529792,2020,128,reported,2019,17.5,7,Formaldehyde,11.8,21.5707,34.8,Sacramento,34.8,Formaldehyde
California,Santa Clara,2020,366,174,172,11,9,0,0,198,81,52,0,3,107,256,0,CA,673,60.5508,48.0549,73.0492,22.2142,06085,9,7682.057575,93,1921,Carbon Monoxide,2637.355677,34.33,Portland Cement Manufacturing,2119.691565,LEHIGH SOUTHWEST CEMENT COMPANY,2119.691565,2020,128,reported,2019,22.2,7,Formaldehyde,14.8,21.5707,34.8,Sacramento,34.8,Formaldehyde
California,Santa Cruz,2020,366,261,85,6,10,1,3,624,68,39,0,0,138,228,0,CA,673,60.5508,48.0549,73.0492,22.2142,06087,9,771.088671,80,90,Carbon Monoxide,469.623091,60.9,Unspecified,346.246176,"AMERESCO SANTA CRUZ ENERGY, LLC - BUENA VISTA LANDFILL",238.886994,2020,128,reported,2019,21.6,7,Formaldehyde,13.8,21.5707,34.8,Sacramento,34.8,Formaldehyde
California,Shasta,2020,366,286,72,6,2,0,0,171,67,41,0,0,325,41,0,CA,673,60.5508,48.0549,73.0492,22.2142,06089,9,6500.5902,97,118,Carbon Monoxide,3580.722118,55.08,Lumber/Sawmill,3368.265085,"SHASTA - SUSTAINABLE RESOURCE MANAGEMENT, INC",1637.343874,2020,128,reported,2019,29.0,7,Formaldehyde,19.0,21.5707,34.8,Sacramento,34.8,Formaldehyde
California,Siskiyou,2020,366,272,71,10,9,2,2,468,66,39,0,0,210,156,0,CA,673,60.5508,48.0549,73.0492,22.2142,06093,9,773.624912,84,9,Carbon Monoxide,432.385338,55.89,Plywood & Engineered Wood Products,614.7115,ROSEBURG FOREST PRODUCTS,614.7115,2020,128,reported,2019,16.4,7,Formaldehyde,10.7,21.5707,34.8,Sacramento,34.8,Formaldehyde
California,Solano,2020,366,183,167,9,6,1,0,228,77,51,0,0,125,240,1,CA,673,60.5508,48.0549,73.0492,22.2142,06095,9,5504.963105,97,571,Carbon Monoxide,1468.905925,26.68,Petroleum Refinery,2509.533495,VALERO REFINING COMPANY - CALIFORNIA,2509.533495,2020,128,reported,2019,21.1,7,Formaldehyde,13.8,21.5707,34.8,Sacramento,34.8,Formaldehyde
California,Sonoma,2020,366,290,69,1,6,0,0,199,57,36,0,1,166,192,7,CA,673,60.5508,48.0549,73.0492,22.2142,06097,9,2702.530756,80,540,Ammonia,1398.190626,51.74,Unspecified,1978.990257,NCPA PLANT 2,1358.184157,2020,128,reported,2019,20.5,7,Formaldehyde,12.9,21.5707,34.8,Sacramento,34.8,Formaldehyde
California,Stanislaus,2020,366,131,198,21,16,0,0,195,102,60,0,1,169,182,14,CA,673,60.5508,48.0549,73.0492,22.2142,06099,9,4212.660506,103,759,Volatile Organic Compounds,1892.370791,44.92,Unspecified,2687.226361,RECOLOGY BLOSSOM VALLEY ORGANICS-,897.740132,2020,128,reported,2019,24.1,7,Formaldehyde,16.6,21.5707,34.8,Sacramento,34.8,Formaldehyde
California,Sutter,2020,366,162,173,15,13,2,1,356,90,53,0,0,140,222,4,CA,673,60.5508,48.0549,73.0492,22.2142,06101,9,4331.057959,91,102,Carbon Monoxide,3195.832589,73.79,Unspecified,3577.07663,SIGNAL HILL PETROLEUM,2911.391172,2020,128,reported,2019,30.7,7,Formaldehyde,19.8,21.5707,34.8,Sacramento,34.8,Formaldehyde
California,Tehama,2020,366,216,117,12,19,2,0,218,94,46,0,0,214,152,0,CA,673,60.5508,48.0549,73.0492,22.2142,06103,9,518.645969,56,108,Carbon Monoxide,238.535532,45.99,Unspecified,289.514613,Red Bluff Muni,81.723974,2020,128,reported,2019,25.3,7,Formaldehyde,17.6,21.5707,34.8,Sacramento,34.8,Formaldehyde
California,Trinity,2020,343,215,100,12,13,3,0,211,81,36,0,0,0,343,0,CA,673,60.5508,48.0549,73.0492,22.2142,06105,9,121.590949,55,33,Carbon Monoxide,84.685862,69.65,Airport,94.206984,Hayfork,38.295659,2020,128,reported,2019,17.2,7,Formaldehyde,11.6,21.5707,34.8,Sacramento,34.8,Formaldehyde
California,Tulare,2020,366,52,179,103,30,2,0,225,145,80,0,0,164,190,12,CA,673,60.5508,48.0549,73.0492,22.2142,06107,9,2160.194068,103,700,Carbon Monoxide,706.96038,32.73,Unspecified,989.77129,"USA WASTE OF CALIFORNIA, INC",246.776829,2020,128,reported,2019,26.5,7,Formaldehyde,19.4,21.5707,34.8,Sacramento,34.8,Formaldehyde
California,Tuolumne,2020,353,277,71,5,0,0,0,143,64,41,0,0,353,0,0,CA,673,60.5508,48.0549,73.0492,22.2142,06109,9,1231.175053,75,10,Carbon Monoxide,364.468659,29.6,Electricity Generation via Combustion,413.494239,PACIFIC-ULTRAPOWER CHINESE STA,413.494239,2020,128,reported,2019,22.6,7,Formaldehyde,16.3,21.5707,34.8,Sacramento,34.8,Formaldehyde
California,Ventura,2020,366,185,155,21,5,0,0,174,90,50,0,0,239,119,8,CA,673,60.5508,48.0549,73.0492,22.2142,06111,9,3322.689542,117,507,Carbon Monoxide,1829.510866,55.06,Airport,1025.643602,Camarillo,492.585842,2020,128,reported,2019,22.3,7,Formaldehyde,13.8,21.5707,34.8,Sacramento,34.8,Formaldehyde
California,Yolo,2020,366,215,123,14,13,1,0,209,86,45,0,1,168,197,0,CA,673,60.5508,48.0549,73.0492,22.2142,06113,9,2509.927673,96,385,Volatile Organic Compounds,1012.112278,40.32,Unspecified,1454.749998,NORTHERN RECYCLING COMPOST,892.245,2020,128,reported,2019,27.1,7,Formaldehyde,17.6,21.5707,34.8,Sacramento,34.8,Formaldehyde
Colorado,Adams,2020,366,192,162,11,1,0,0,151,74,49,0,60,163,97,46,CO,717,46.7544,31.8201,61.6858,18.9362,08001,8,11190.883989,95,364,Nitrogen Oxides,3048.96161,27.25,Unspecified,2430.881383,SUNCOR ENERGY - DENVER REFINERY,2260.353765,2020,11,reported,2019,24.1,7,Formaldehyde,12.2,12.2156,26.4,Denver,26.4,Formaldehyde
Colorado,Alamosa,2020,119,112,7,0,0,0,0,65,40,14,0,0,0,119,0,CO,717,46.7544,31.8201,61.6858,18.9362,08003,8,186.562055,52,19,Nitrogen Oxides,56.082219,30.06,Electricity Generation via Combustion,59.522504,PUBLIC SERVICE CO ALAMOSA PLT,59.522504,2020,11,reported,2019,10.4,7,Formaldehyde,6.3,12.2156,26.4,Denver,26.4,Formaldehyde
Colorado,Arapahoe,2020,366,243,112,9,2,0,0,159,77,46,0,0,350,16,0,CO,717,46.7544,31.8201,61.6858,18.9362,08005,8,8052.723171,80,264,Carbon Monoxide,2410.112654,29.93,Airport,3765.124869,BUCKLEY AFB,2712.135385,2020,11,reported,2019,21.1,7,Formaldehyde,11.0,12.2156,26.4,Denver,26.4,Formaldehyde
Colorado,Archuleta,2020,365,302,63,0,0,0,0,93,58,43,0,0,319,0,46,CO,717,46.7544,31.8201,61.6858,18.9362,08007,8,93.002692,51,13,Carbon Monoxide,47.254206,50.81,Airport,44.474538,Stevens Field,44.474538,2020,11,reported,2019,11.1,7,Formaldehyde,7.2,12.2156,26.4,Denver,26.4,Formaldehyde
Colorado,Boulder,2020,366,173,172,19,2,0,0,181,84,51,0,0,213,152,1,CO,717,46.7544,31.8201,61.6858,18.9362,08013,8,2302.901204,88,147,Carbon Monoxide,792.990853,34.43,Portland Cement Manufacturing,718.278677,CEMEX CONSTRUCTION MATERIALS - LYONS,718.278677,2020,11,reported,2019,17.3,7,Formaldehyde,9.6,12.2156,26.4,Denver,26.4,Formaldehyde
Colorado,Chaffee,2020,69,37,29,3,0,0,0,101,84,50,0,0,69,0,0,CO,717,46.7544,31.8201,61.6858,18.9362,08015,8,237.93054,54,26,Carbon Monoxide,62.878138,26.43,Unspecified,89.231456,HARD ROCK & REDI MIX INC MAIN PLANT,44.252446,2020,11,reported,2019,10.7,7,Formaldehyde,6.2,12.2156,26.4,Denver,26.4,Formaldehyde
Colorado,Clear Creek,2020,239,140,87,10,2,0,0,156,84,49,0,0,239,0,0,CO,717,46.7544,31.8201,61.6858,18.9362,08019,8,198.957696,35,9,PM10 Primary (Filt + Cond),67.8218,34.09,Unspecified,141.136939,ALBERT FREI AND SONS - WALSTRUM QUARRY,134.038162,2020,11,reported,2019,9.2,7,Formaldehyde,5.5,12.2156,26.4,Denver,26.4,Formaldehyde
Colorado,Delta,2020,365,312,53,0,0,0,0,97,54,41,0,0,304,61,0,CO,717,46.7544,31.8201,61.6858,18.9362,08029,8,333.398396,45,35,PM10 Primary (Filt + Cond),73.24555,21.97,Unspecified,152.143027,"BOWIE RESOURCES, LLC - BOWIE NO 2 MINE",128.912936,2020,11,reported,2019,10.8,7,Formaldehyde,6.7,12.2156,26.4,Denver,26.4,Formaldehyde
Colorado,Denver,2020,366,137,212,17,0,0,0,150,80,53,0,83,115,167,1,CO,717,46.7544,31.8201,61.6858,18.9362,08031,8,7796.01597,81,324,Carbon Monoxide,2980.733077,38.23,Airport,4483.296843,Denver Intl,4483.296843,2020,11,reported,2019,26.4,7,Formaldehyde,12.6,12.2156,26.4,Denver,26.4,Formaldehyde
Colorado,Douglas,2020,361,221,123,14,3,0,0,159,80,47,0,0,285,76,0,CO,717,46.7544,31.8201,61.6858,18.9362,08035,8,1009.385619,49,115,Volatile Organic Compounds,384.2131,38.06,Unspecified,388.137148,KIEWIT - SEDALIA ASPHALT PLANT,134.69044,2020,11,reported,2019,16.8,7,Formaldehyde,9.2,12.2156,26.4,Denver,26.4,Formaldehyde
Colorado,El Paso,2020,366,241,118,6,1,0,0,151,74,46,0,0,318,48,0,CO,717,46.7544,31.8201,61.6858,18.9362,08041,8,9334.344562,82,296,Nitrogen Oxides,2821.125801,30.22,Electricity Generation via Combustion,3794.269774,COLORADO SPRINGS UTILITIES - NIXON PLT,2709.275773,2020,11,reported,2019,14.1,7,Formaldehyde,8.1,12.2156,26.4,Denver,26.4,Formaldehyde
Colorado,Fremont,2020,17,17,0,0,0,0,0,27,20,11,0,0,0,0,17,CO,717,46.7544,31.8201,61.6858,18.9362,08043,8,6235.201318,64,71,Carbon Monoxide,2416.751962,38.76,Portland Cement Manufacturing,4524.610113,HOLCIM (US) INC. PORTLAND PLANT,4524.610113,2020,11,reported,2019,10.7,7,Formaldehyde,6.4,12.2156,26.4,Denver,26.4,Formaldehyde
Colorado,Garfield,2020,366,232,129,5,0,0,0,150,75,48,0,0,347,19,0,CO,717,46.7544,31.8201,61.6858,18.9362,08045,8,9122.581878,75,143,Nitrogen Oxides,3364.583072,36.88,Unspecified,5498.391515,BARGATH LLC - PARACHUTE CREEK GAS PLANT,478.731499,2020,11,reported,2019,14.8,7,Formaldehyde,8.1,12.2156,26.4,Denver,26.4,Formaldehyde
Colorado,Gilpin,2020,357,278,70,9,0,0,0,136,67,45,0,0,357,0,0,CO,717,46.7544,31.8201,61.6858,18.9362,08047,8,17.207047,30,6,Volatile Organic Compounds,8.3074,48.28,Unspecified,9.050447,JZ GAMING LLC DBA Z STOP,8.1566,2020,11,reported,2019,9.7,7,Formaldehyde,5.9,12.2156,26.4,Denver,26.4,Formaldehyde
Colorado,Grand,2020,175,134,39,2,0,0,0,112,71,45,0,0,175,0,0,CO,717,46.7544,31.8201,61.6858,18.9362,08049,8,544.40905,57,27,PM10 Primary (Filt + Cond),162.925873,29.93,Unspecified,462.947594,CLIMAX MOLYBDENUM - HENDERSON MILL,387.918927,2020,11,reported,2019,9.6,7,Formaldehyde,6.0,12.2156,26.4,Denver,26.4,Formaldehyde
Colorado,Gunnison,2020,335,270,62,3,0,0,0,115,58,44,0,0,335,0,0,CO,717,46.7544,31.8201,61.6858,18.9362,08051,8,657.782628,54,21,Volatile Organic Compounds,273.883399,41.64,Unspecified,578.748743,MOUNTAIN COAL CO. LLC (WEST ELK MINE),407.658597,2020,11,reported,2019,9.3,7,Formaldehyde,5.6,12.2156,26.4,Denver,26.4,Formaldehyde
Colorado,Jackson,2020,81,73,8,0,0,0,0,85,41,7,0,0,0,81,0,CO,717,46.7544,31.8201,61.6858,18.9362,08057,8,617.335239,45,7,Volatile Organic Compounds,273.062937,44.23,Unspecified,614.271586,D90 ENERGY - BIGHORN 0780 S17 CTB FACILI,366.1845,2020,11,reported,2019,9.2,7,Formaldehyde,5.7,12.2156,26.4,Denver,26.4,Formaldehyde
Colorado,Jefferson,2020,366,231,108,23,4,0,0,161,90,46,0,0,366,0,0,CO,717,46.7544,31.8201,61.6858,18.9362,08059,8,4941.445454,87,266,Volatile Organic Compounds,1418.333702,28.7,Unspecified,1437.417647,Jeffco,643.230171,2020,11,reported,2019,23.8,7,Formaldehyde,10.5,12.2156,26.4,Denver,26.4,Formaldehyde
Colorado,La Plata,2020,366,273,91,2,0,0,0,133,61,45,0,0,326,40,0,CO,717,46.7544,31.8201,61.6858,18.9362,08067,8,411.529832,51,32,Volatile Organic Compounds,145.6064,35.38,Unspecified,209.360755,SIMCOE LLC - PINON COMPRESSOR FACILITY,100.297598,2020,11,reported,2019,13.8,7,Formaldehyde,8.4,12.2156,26.4,Denver,26.4,Formaldehyde
Colorado,Larimer,2020,366,197,147,20,2,0,0,159,89,49,0,0,291,75,0,CO,717,46.7544,31.8201,61.6858,18.9362,08069,8,5145.227713,87,167,Nitrogen Oxides,1446.787112,28.12,Electricity Generation via Combustion,2466.480932,PLATTE RIVER POWER AUTHORITY - RAWHIDE,2466.480932,2020,11,reported,2019,18.8,7,Formaldehyde,10.4,12.2156,26.4,Denver,26.4,Formaldehyde
Colorado,Mesa,2020,366,262,101,3,0,0,0,108,64,44,0,0,255,110,1,CO,717,46.7544,31.8201,61.6858,18.9362,08077,8,3174.752408,76,145,Volatile Organic Compounds,1015.148764,31.98,Unspecified,1669.434677,LARAMIE ENERGY - MVS COMPRESSOR STATION,411.403977,2020,11,reported,2019,14.3,7,Formaldehyde,8.5,12.2156,26.4,Denver,26.4,Formaldehyde
Colorado,Montezuma,2020,366,301,63,2,0,0,0,126,58,44,0,0,366,0,0,CO,717,46.7544,31.8201,61.6858,18.9362,08083,8,360.039091,63,27,Volatile Organic Compounds,119.966256,33.32,Oil or Gas Facility (On-shore),119.501531,KINDER MORGAN CO2 CO - HOVENWEEP CENTRAL,80.2432,2020,11,reported,2019,10.6,7,Formaldehyde,6.6,12.2156,26.4,Denver,26.4,Formaldehyde
Colorado,Park,2020,343,187,146,8,2,0,0,161,74,50,0,0,343,0,0,CO,717,46.7544,31.8201,61.6858,18.9362,08093,8,341.191535,68,15,PM10 Primary (Filt + Cond),104.7063,30.69,Unspecified,313.190835,RECLAMATION RESOURCES INC,111.300525,2020,11,reported,2019,8.2,7,Formaldehyde,4.9,12.2156,26.4,Denver,26.4,Formaldehyde
Colorado,Pitkin,2020,120,116,4,0,0,0,0,72,34,12,0,0,0,52,68,CO,717,46.7544,31.8201,61.6858,18.9362,08097,8,249.616779,46,9,Carbon Monoxide,121.489027,48.67,Airport,162.122223,Aspen-Pitkin Co/Sardy F,162.122223,2020,11,reported,2019,8.6,7,Formaldehyde,5.2,12.2156,26.4,Denver,26.4,Formaldehyde
Colorado,Prowers,2020,350,327,19,1,2,1,0,238,42,17,0,0,0,0,350,CO,717,46.7544,31.8201,61.6858,18.9362,08099,8,531.628265,65,31,Nitrogen Oxides,197.472756,37.14,Compressor Station,254.197048,COLORADO INTERSTATE GAS CO - SPRINGFIELD,254.197048,2020,11,reported,2019,13.3,7,Formaldehyde,8.6,12.2156,26.4,Denver,26.4,Formaldehyde
Colorado,Pueblo,2020,96,84,12,0,0,0,0,67,52,22,0,0,0,65,31,CO,717,46.7544,31.8201,61.6858,18.9362,08101,8,14426.011249,85,124,Nitrogen Oxides,5510.128324,38.2,Electricity Generation via Combustion,6425.436708,PUBLIC SERVICE CO - COMANCHE PLT,6151.944632,2020,11,reported,2019,14.7,7,Formaldehyde,8.4,12.2156,26.4,Denver,26.4,Formaldehyde
Colorado,Rio Blanco,2020,365,263,99,3,0,0,0,115,57,45,0,1,185,179,0,CO,717,46.7544,31.8201,61.6858,18.9362,08103,8,6465.642252,66,61,Nitrogen Oxides,1545.771613,23.91,Mines/Quarries,2089.56584,COLOWYO COAL CO-RTEA SOUTH TAYLOR PROJEC,2089.56584,2020,11,reported,2019,10.4,7,Formaldehyde,6.3,12.2156,26.4,Denver,26.4,Formaldehyde
Colorado,Routt,2020,358,353,5,0,0,0,0,68,29,14,0,0,0,0,358,CO,717,46.7544,31.8201,61.6858,18.9362,08107,8,3566.486484,65,36,Sulfur Dioxide,1485.94566,41.66,Electricity Generation via Combustion,2596.008648,PUBLIC SERVICE CO - HAYDEN PLT,2596.008648,2020,11,reported,2019,9.7,7,Formaldehyde,6.0,12.2156,26.4,Denver,26.4,Formaldehyde
Colorado,San Juan,2020,119,115,4,0,0,0,0,73,31,9,0,0,0,119,0,CO,717,46.7544,31.8201,61.6858,18.9362,08111,8,0.474597,10,1,Nitrogen Oxides,0.2428,51.16,Unspecified,0.474597,COLORADO GOLDFIELDS - PRIDE OF THE WEST,0.474597,2020,11,reported,2019,7.5,7,Formaldehyde,4.6,12.2156,26.4,Denver,26.4,Formaldehyde
Colorado,San Miguel,2020,247,155,90,2,0,0,0,136,67,48,0,0,191,0,56,CO,717,46.7544,31.8201,61.6858,18.9362,08113,8,215.879445,58,10,Volatile Organic Compounds,92.036875,42.63,Oil or Gas Facility (On-shore),122.069529,CCI PARADOX UPSTREAM - ANDY'S MESA CS,122.069529,2020,11,reported,2019,8.0,7,Formaldehyde,4.9,12.2156,26.4,Denver,26.4,Formaldehyde
Colorado,Weld,2020,366,166,187,13,0,0,0,140,84,52,0,1,223,142,0,CO,717,46.7544,31.8201,61.6858,18.9362,08123,8,28557.862135,89,440,Volatile Organic Compounds,7939.573477,27.8,Unspecified,11845.183805,KMCGEE FT LUPTON/PLATTE VALLEY/LANCASTER,1299.292968,2020,11,reported,2019,26.3,7,Formaldehyde,12.3,12.2156,26.4,Denver,26.4,Formaldehyde
Connecticut,Fairfield,2020,366,217,136,12,1,0,0,161,80,47,0,6,150,210,0,CT,63,50.7571,41.1048,60.3667,50.3289,09001,1,2532.552663,88,28,Nitrogen Oxides,1218.577521,48.12,Municipal Waste Combustor,1403.099534,WHEELABRATOR BRIDGEPORT LP,1403.099534,2020,,suppressed,2019,22.6,7,Formaldehyde,14.1,19.4625,22.6,Fairfield,22.6,Formaldehyde
Connecticut,Hartford,2020,366,255,111,0,0,0,0,98,60,42,1,11,145,209,0,CT,63,50.7571,41.1048,60.3667,50.3289,09003,1,3042.942538,104,52,Nitrogen Oxides,1121.521282,36.86,Municipal Waste Combustor,1223.814823,MIRA / MID-CONNECTICUT,881.491967,2020,,suppressed,2019,20.8,7,Formaldehyde,12.4,19.4625,22.6,Fairfield,22.6,Formaldehyde
Connecticut,Litchfield,2020,362,300,62,0,0,0,0,84,54,39,2,0,250,110,0,CT,63,50.7571,41.1048,60.3667,50.3289,09005,1,210.05725,61,18,Carbon Monoxide,101.967645,48.54,Pulp and Paper Plant,114.402135,KIMBERLY-CLARK CORP,114.402135,2020,,suppressed,2019,17.9,7,Formaldehyde,11.0,19.4625,22.6,Fairfield,22.6,Formaldehyde
Connecticut,Middlesex,2020,208,182,24,2,0,0,0,129,54,39,0,0,208,0,0,CT,63,50.7571,41.1048,60.3667,50.3289,09007,1,1147.222965,69,13,Nitrogen Oxides,574.098678,50.04,Electricity Generation via Combustion,644.175314,MIDDLETOWN POWER LLC,533.183539,2020,,suppressed,2019,19.3,7,Formaldehyde,11.6,19.4625,22.6,Fairfield,22.6,Formaldehyde
Connecticut,New Haven,2020,366,210,143,11,2,0,0,174,77,46,1,7,158,198,2,CT,63,50.7571,41.1048,60.3667,50.3289,09009,1,1652.439851,99,55,Carbon Monoxide,370.39524,22.42,Electricity Generation via Combustion,702.060321,"MILFORD POWER CO, LLC",431.158006,2020,,suppressed,2019,20.2,7,Formaldehyde,12.0,19.4625,22.6,Fairfield,22.6,Formaldehyde
Connecticut,New London,2020,365,274,87,3,1,0,0,172,61,41,0,0,149,216,0,CT,63,50.7571,41.1048,60.3667,50.3289,09011,1,1299.723995,88,19,Nitrogen Oxides,689.388218,53.04,Municipal Waste Combustor,757.078006,COVANTA SOUTHEASTERN CT CO,434.767077,2020,,suppressed,2019,18.2,7,Formaldehyde,11.3,19.4625,22.6,Fairfield,22.6,Formaldehyde
